Printout for SDDS file twiss.twi

       s            betax          betay           etax           etay     
       m              m              m              m              m       
---------------------------------------------------------------------------
  6.178403e+02   3.424600e+00   8.374637e+00   5.968242e-05   0.000000e+00 
  6.180013e+02   2.313927e+00   9.596346e+00   5.030089e-05   0.000000e+00 
  6.180483e+02   2.113099e+00   9.644388e+00   4.846055e-05   0.000000e+00 
  6.183513e+02   1.156313e+00   9.468051e+00   7.051350e-04   0.000000e+00 
  6.186543e+02   6.883818e-01   8.394420e+00   2.701437e-03   0.000000e+00 
  6.186543e+02   6.883818e-01   8.394420e+00   2.701437e-03   0.000000e+00 
  6.189573e+02   6.094724e-01   6.681321e+00   6.048531e-03   0.000000e+00 
  6.192603e+02   8.971955e-01   4.699827e+00   1.075071e-02   0.000000e+00 
  6.192603e+02   8.971955e-01   4.699827e+00   1.075071e-02   0.000000e+00 
  6.193046e+02   9.708474e-01   4.413835e+00   1.153896e-02   0.000000e+00 
  6.193046e+02   9.708474e-01   4.413835e+00   1.153896e-02   0.000000e+00 
  6.193496e+02   1.052987e+00   4.133245e+00   1.234010e-02   0.000000e+00 
  6.196296e+02   1.241722e+00   3.928846e+00   1.478425e-02   0.000000e+00 
  6.196766e+02   1.209374e+00   4.143024e+00   1.474230e-02   0.000000e+00 
  6.199476e+02   1.133661e+00   5.368297e+00   1.506095e-02   0.000000e+00 
  6.202186e+02   1.254205e+00   6.444383e+00   1.651156e-02   0.000000e+00 
  6.202186e+02   1.254205e+00   6.444383e+00   1.651156e-02   0.000000e+00 
  6.204896e+02   1.584879e+00   7.249730e+00   1.913557e-02   0.000000e+00 
  6.207606e+02   2.163743e+00   7.693369e+00   2.300795e-02   0.000000e+00 
  6.207606e+02   2.163743e+00   7.693369e+00   2.300795e-02   0.000000e+00 
  6.208076e+02   2.291887e+00   7.735701e+00   2.379371e-02   0.000000e+00 
  6.209176e+02   2.733641e+00   7.475482e+00   2.621003e-02   0.000000e+00 
  6.209926e+02   3.153355e+00   7.064705e+00   2.826408e-02   0.000000e+00 
  6.209926e+02   3.153355e+00   7.064705e+00   2.826408e-02   0.000000e+00 
  6.209926e+02   3.153355e+00   7.064705e+00   2.826408e-02   0.000000e+00 
  6.212396e+02   4.774524e+00   5.804883e+00   3.502873e-02   0.000000e+00 
  6.214096e+02   6.103256e+00   5.020696e+00   3.968457e-02   0.000000e+00 
  6.214096e+02   6.103256e+00   5.020696e+00   3.968457e-02   0.000000e+00 
  6.214096e+02   6.103256e+00   5.020696e+00   3.968457e-02   0.000000e+00 
  6.214096e+02   6.103256e+00   5.020696e+00   3.968457e-02   0.000000e+00 
  6.217826e+02   9.627058e+00   3.536938e+00   4.990002e-02   0.000000e+00 
  6.218726e+02   1.060248e+01   3.227654e+00   5.236487e-02   0.000000e+00 
  6.219396e+02   1.136022e+01   3.009710e+00   5.419982e-02   0.000000e+00 
  6.220496e+02   1.200332e+01   2.830424e+00   5.570255e-02   0.000000e+00 
  6.221246e+02   1.200131e+01   2.821569e+00   5.568829e-02   0.000000e+00 
  6.223716e+02   1.200131e+01   2.820656e+00   5.564131e-02   0.000000e+00 
  6.224466e+02   1.200332e+01   2.828956e+00   5.562705e-02   0.000000e+00 
  6.225566e+02   1.136022e+01   3.007317e+00   5.408493e-02   0.000000e+00 
  6.226236e+02   1.060247e+01   3.224590e+00   5.222770e-02   0.000000e+00 
  6.227136e+02   9.627052e+00   3.532912e+00   4.973292e-02   0.000000e+00 
  6.229266e+02   7.512426e+00   4.337807e+00   4.382859e-02   0.000000e+00 
  6.230766e+02   6.186816e+00   4.968077e+00   3.967062e-02   0.000000e+00 
  6.231644e+02   5.473610e+00   5.361323e+00   3.723682e-02   0.000000e+00 
  6.231644e+02   5.473610e+00   5.361323e+00   3.723682e-02   0.000000e+00 
  6.232566e+02   4.774516e+00   5.793612e+00   3.468105e-02   0.000000e+00 
  6.232566e+02   4.774516e+00   5.793612e+00   3.468105e-02   0.000000e+00 
  6.232566e+02   4.774516e+00   5.793612e+00   3.468105e-02   0.000000e+00 
  6.235036e+02   3.153347e+00   7.049318e+00   2.783425e-02   0.000000e+00 
  6.235786e+02   2.733633e+00   7.458743e+00   2.575526e-02   0.000000e+00 
  6.236886e+02   2.310447e+00   7.659763e+00   2.338634e-02   0.000000e+00 
  6.237466e+02   2.171239e+00   7.547034e+00   2.248458e-02   0.000000e+00 
  6.240496e+02   1.616531e+00   6.770026e+00   1.853568e-02   0.000000e+00 
  6.243526e+02   1.329089e+00   5.678620e+00   1.603717e-02   0.000000e+00 
  6.246556e+02   1.273595e+00   4.404268e+00   1.491289e-02   0.000000e+00 
  6.246556e+02   1.273595e+00   4.404268e+00   1.491289e-02   0.000000e+00 
  6.249586e+02   1.443230e+00   3.100458e+00   1.512855e-02   0.000000e+00 
  6.252616e+02   1.858837e+00   1.924228e+00   1.669074e-02   0.000000e+00 
  6.255646e+02   2.571486e+00   1.017246e+00   1.964707e-02   0.000000e+00 
  6.255646e+02   2.571486e+00   1.017246e+00   1.964707e-02   0.000000e+00 
  6.256341e+02   2.780841e+00   8.609048e-01   2.049123e-02   0.000000e+00 
  6.257841e+02   3.272921e+00   6.031423e-01   2.231316e-02   0.000000e+00 
  6.258456e+02   3.490569e+00   5.289314e-01   2.306015e-02   0.000000e+00 
  6.260956e+02   3.490571e+00   5.298956e-01   2.305564e-02   0.000000e+00 
  6.260956e+02   3.490571e+00   5.298956e-01   2.305564e-02   0.000000e+00 
  6.260956e+02   3.490571e+00   5.298956e-01   2.305564e-02   0.000000e+00 
  6.261631e+02   3.252185e+00   6.129094e-01   2.223338e-02   0.000000e+00 
  6.261631e+02   3.252185e+00   6.129094e-01   2.223338e-02   0.000000e+00 
  6.263766e+02   2.571490e+00   1.020875e+00   1.963263e-02   0.000000e+00 
  6.266796e+02   1.858843e+00   1.931257e+00   1.666531e-02   0.000000e+00 
  6.269826e+02   1.443237e+00   3.110984e+00   1.509136e-02   0.000000e+00 
  6.272856e+02   1.273604e+00   4.417963e+00   1.486280e-02   0.000000e+00 
  6.272856e+02   1.273604e+00   4.417963e+00   1.486280e-02   0.000000e+00 
  6.275886e+02   1.329098e+00   5.694778e+00   1.597266e-02   0.000000e+00 
  6.278916e+02   1.616539e+00   6.787643e+00   1.845478e-02   0.000000e+00 
  6.281946e+02   2.171247e+00   7.564929e+00   2.238483e-02   0.000000e+00 
  6.281946e+02   2.171247e+00   7.564929e+00   2.238483e-02   0.000000e+00 
  6.282526e+02   2.310454e+00   7.677591e+00   2.328272e-02   0.000000e+00 
  6.283626e+02   2.733641e+00   7.475478e+00   2.564136e-02   0.000000e+00 
  6.284376e+02   3.153354e+00   7.064702e+00   2.771129e-02   0.000000e+00 
  6.284376e+02   3.153354e+00   7.064702e+00   2.771129e-02   0.000000e+00 
  6.284376e+02   3.153354e+00   7.064702e+00   2.771129e-02   0.000000e+00 
  6.286846e+02   4.774524e+00   5.804881e+00   3.452825e-02   0.000000e+00 
  6.287768e+02   5.473618e+00   5.371187e+00   3.707288e-02   0.000000e+00 
  6.287768e+02   5.473618e+00   5.371187e+00   3.707288e-02   0.000000e+00 
  6.288646e+02   6.186823e+00   4.976670e+00   3.949608e-02   0.000000e+00 
  6.290146e+02   7.512432e+00   4.344378e+00   4.363594e-02   0.000000e+00 
  6.292276e+02   9.627057e+00   3.536937e+00   4.951453e-02   0.000000e+00 
  6.293176e+02   1.060248e+01   3.227653e+00   5.199845e-02   0.000000e+00 
  6.293846e+02   1.136022e+01   3.009709e+00   5.384758e-02   0.000000e+00 
  6.294946e+02   1.200332e+01   2.830423e+00   5.538303e-02   0.000000e+00 
  6.295696e+02   1.200131e+01   2.821569e+00   5.539729e-02   0.000000e+00 
  6.298166e+02   1.200131e+01   2.820657e+00   5.544426e-02   0.000000e+00 
  6.298916e+02   1.200332e+01   2.828956e+00   5.545852e-02   0.000000e+00 
  6.300016e+02   1.136022e+01   3.007317e+00   5.396247e-02   0.000000e+00 
  6.300686e+02   1.060247e+01   3.224590e+00   5.213561e-02   0.000000e+00 
  6.301586e+02   9.627053e+00   3.532913e+00   4.968163e-02   0.000000e+00 
  6.305316e+02   6.103249e+00   5.011961e+00   3.951123e-02   0.000000e+00 
  6.305316e+02   6.103249e+00   5.011961e+00   3.951123e-02   0.000000e+00 
  6.305316e+02   6.103249e+00   5.011961e+00   3.951123e-02   0.000000e+00 
  6.305316e+02   6.103249e+00   5.011961e+00   3.951123e-02   0.000000e+00 
  6.307016e+02   4.774517e+00   5.793614e+00   3.487593e-02   0.000000e+00 
  6.307016e+02   4.774517e+00   5.793614e+00   3.487593e-02   0.000000e+00 
  6.307016e+02   4.774517e+00   5.793614e+00   3.487593e-02   0.000000e+00 
  6.309486e+02   3.153347e+00   7.049321e+00   2.814111e-02   0.000000e+00 
  6.310236e+02   2.733634e+00   7.458747e+00   2.609613e-02   0.000000e+00 
  6.311336e+02   2.291879e+00   7.717739e+00   2.369050e-02   0.000000e+00 
  6.311806e+02   2.163736e+00   7.675237e+00   2.290825e-02   0.000000e+00 
  6.314516e+02   1.584871e+00   7.231203e+00   1.905472e-02   0.000000e+00 
  6.317226e+02   1.254197e+00   6.426611e+00   1.644725e-02   0.000000e+00 
  6.317226e+02   1.254197e+00   6.426611e+00   1.644725e-02   0.000000e+00 
  6.319936e+02   1.133654e+00   5.352349e+00   1.501134e-02   0.000000e+00 
  6.322646e+02   1.209368e+00   4.129761e+00   1.470598e-02   0.000000e+00 
  6.322646e+02   1.209368e+00   4.129761e+00   1.470598e-02   0.000000e+00 
  6.323116e+02   1.241716e+00   3.916104e+00   1.475012e-02   0.000000e+00 
  6.325916e+02   1.052985e+00   4.118915e+00   1.232449e-02   0.000000e+00 
  6.326366e+02   9.708453e-01   4.398418e+00   1.152700e-02   0.000000e+00 
  6.326366e+02   9.708453e-01   4.398418e+00   1.152700e-02   0.000000e+00 
  6.326809e+02   8.971941e-01   4.683306e+00   1.074234e-02   0.000000e+00 
  6.329839e+02   6.094746e-01   6.657168e+00   6.064752e-03   0.000000e+00 
  6.332869e+02   6.883863e-01   8.363676e+00   2.742963e-03   0.000000e+00 
  6.332869e+02   6.883863e-01   8.363676e+00   2.742963e-03   0.000000e+00 
  6.335899e+02   1.156319e+00   9.433173e+00   7.739543e-04   0.000000e+00 
  6.338929e+02   2.113105e+00   9.608812e+00   1.480632e-04   0.000000e+00 
  6.338929e+02   2.113105e+00   9.608812e+00   1.480632e-04   0.000000e+00 
  6.339399e+02   2.313933e+00   9.560953e+00   1.550345e-04   0.000000e+00 
  6.341009e+02   3.424607e+00   8.343791e+00   1.884868e-04   0.000000e+00 
  6.341799e+02   4.256437e+00   7.310865e+00   2.099156e-04   0.000000e+00 
  6.343299e+02   6.093499e+00   5.541774e+00   2.506032e-04   0.000000e+00 
  6.344089e+02   7.196707e+00   4.711258e+00   2.720320e-04   0.000000e+00 
  6.347539e+02   7.261550e+00   4.140662e+00   2.718087e-04   0.000000e+00 
  6.348289e+02   6.231735e+00   4.610075e+00   2.513732e-04   0.000000e+00 
  6.349979e+02   4.989511e+00   4.984241e+00   2.237188e-04   0.000000e+00 
  6.350830e+02   4.801070e+00   4.796359e+00   2.186974e-04   0.000000e+00 
  6.350830e+02   4.801070e+00   4.796359e+00   2.186974e-04   0.000000e+00 
  6.351681e+02   4.619218e+00   4.615051e+00   2.136759e-04   0.000000e+00 
  6.351681e+02   4.619218e+00   4.615051e+00   2.136759e-04   0.000000e+00 
  6.374751e+02   2.199993e+00   2.204945e+00   7.760776e-05   0.000000e+00 
  6.374751e+02   2.199993e+00   2.204945e+00   7.760776e-05   0.000000e+00 
  6.374751e+02   2.199993e+00   2.204945e+00   7.760776e-05   0.000000e+00 
  6.374751e+02   2.199993e+00   2.204945e+00   7.760776e-05   0.000000e+00 
  6.374751e+02   2.199993e+00   2.204945e+00   7.760776e-05   0.000000e+00 
  6.374751e+02   2.199993e+00   2.204945e+00   7.760776e-05   0.000000e+00 
  6.397821e+02   4.619192e+00   4.622399e+00  -5.846043e-05   0.000000e+00 
  6.397821e+02   4.619192e+00   4.622399e+00  -5.846043e-05   0.000000e+00 
  6.398673e+02   4.801043e+00   4.803978e+00  -6.348188e-05   0.000000e+00 
  6.398673e+02   4.801043e+00   4.803978e+00  -6.348188e-05   0.000000e+00 
  6.399524e+02   4.989483e+00   4.992131e+00  -6.850333e-05   0.000000e+00 
  6.401214e+02   6.231700e+00   4.617298e+00  -8.406540e-05   0.000000e+00 
  6.401964e+02   7.261510e+00   4.147103e+00  -9.363096e-05   0.000000e+00 
  6.405414e+02   7.196668e+00   4.718193e+00  -1.041056e-04   0.000000e+00 
  6.406204e+02   6.093466e+00   5.549824e+00  -9.856349e-05   0.000000e+00 
  6.407704e+02   4.256415e+00   7.321247e+00  -8.804045e-05   0.000000e+00 
  6.408494e+02   3.424589e+00   8.355516e+00  -8.249831e-05   0.000000e+00 
  6.410104e+02   2.313922e+00   9.574125e+00  -7.582887e-05   0.000000e+00 
  6.410574e+02   2.113095e+00   9.621975e+00  -7.519445e-05   0.000000e+00 
  6.413604e+02   1.156315e+00   9.445584e+00   5.943688e-04   0.000000e+00 
  6.416634e+02   6.883866e-01   8.374147e+00   2.597955e-03   0.000000e+00 
  6.416634e+02   6.883866e-01   8.374147e+00   2.597955e-03   0.000000e+00 
  6.419664e+02   6.094776e-01   6.664947e+00   5.947420e-03   0.000000e+00 
  6.422694e+02   8.971988e-01   4.688200e+00   1.064765e-02   0.000000e+00 
  6.422694e+02   8.971988e-01   4.688200e+00   1.064765e-02   0.000000e+00 
  6.423137e+02   9.708503e-01   4.402910e+00   1.143533e-02   0.000000e+00 
  6.423137e+02   9.708503e-01   4.402910e+00   1.143533e-02   0.000000e+00 
  6.423587e+02   1.052990e+00   4.123015e+00   1.223588e-02   0.000000e+00 
  6.426387e+02   1.241720e+00   3.919239e+00   1.469546e-02   0.000000e+00 
  6.426857e+02   1.209371e+00   4.132932e+00   1.465916e-02   0.000000e+00 
  6.429567e+02   1.133654e+00   5.355576e+00   1.500927e-02   0.000000e+00 
  6.432277e+02   1.254194e+00   6.429600e+00   1.648987e-02   0.000000e+00 
  6.432277e+02   1.254194e+00   6.429600e+00   1.648987e-02   0.000000e+00 
  6.434987e+02   1.584864e+00   7.233683e+00   1.914325e-02   0.000000e+00 
  6.437697e+02   2.163725e+00   7.677000e+00   2.304522e-02   0.000000e+00 
  6.437697e+02   2.163725e+00   7.677000e+00   2.304522e-02   0.000000e+00 
  6.438167e+02   2.291868e+00   7.719363e+00   2.383617e-02   0.000000e+00 
  6.439267e+02   2.733619e+00   7.459977e+00   2.626576e-02   0.000000e+00 
  6.440017e+02   3.153330e+00   7.050252e+00   2.832967e-02   0.000000e+00 
  6.440017e+02   3.153330e+00   7.050252e+00   2.832967e-02   0.000000e+00 
  6.440017e+02   3.153330e+00   7.050252e+00   2.832967e-02   0.000000e+00 
  6.442487e+02   4.774490e+00   5.793667e+00   3.512683e-02   0.000000e+00 
  6.444187e+02   6.103214e+00   5.011503e+00   3.980503e-02   0.000000e+00 
  6.444187e+02   6.103214e+00   5.011503e+00   3.980503e-02   0.000000e+00 
  6.444187e+02   6.103214e+00   5.011503e+00   3.980503e-02   0.000000e+00 
  6.444187e+02   6.103214e+00   5.011503e+00   3.980503e-02   0.000000e+00 
  6.447917e+02   9.626998e+00   3.531603e+00   5.006956e-02   0.000000e+00 
  6.448817e+02   1.060241e+01   3.223130e+00   5.254626e-02   0.000000e+00 
  6.449487e+02   1.136015e+01   3.005760e+00   5.439002e-02   0.000000e+00 
  6.450587e+02   1.200325e+01   2.827171e+00   5.590188e-02   0.000000e+00 
  6.451337e+02   1.200124e+01   2.818660e+00   5.589016e-02   0.000000e+00 
  6.453807e+02   1.200124e+01   2.818901e+00   5.585154e-02   0.000000e+00 
  6.454557e+02   1.200326e+01   2.827558e+00   5.583982e-02   0.000000e+00 
  6.455657e+02   1.136016e+01   3.006391e+00   5.429557e-02   0.000000e+00 
  6.456327e+02   1.060242e+01   3.223939e+00   5.243349e-02   0.000000e+00 
  6.457227e+02   9.627004e+00   3.532665e+00   4.993218e-02   0.000000e+00 
  6.459357e+02   7.512391e+00   4.338673e+00   4.401243e-02   0.000000e+00 
  6.460857e+02   6.186789e+00   4.969860e+00   3.984360e-02   0.000000e+00 
  6.461735e+02   5.473588e+00   5.363693e+00   3.740344e-02   0.000000e+00 
  6.461735e+02   5.473588e+00   5.363693e+00   3.740344e-02   0.000000e+00 
  6.462657e+02   4.774498e+00   5.796640e+00   3.484099e-02   0.000000e+00 
  6.462657e+02   4.774498e+00   5.796640e+00   3.484099e-02   0.000000e+00 
  6.462657e+02   4.774498e+00   5.796640e+00   3.484099e-02   0.000000e+00 
  6.465127e+02   3.153338e+00   7.054310e+00   2.797631e-02   0.000000e+00 
  6.465877e+02   2.733627e+00   7.464391e+00   2.589189e-02   0.000000e+00 
  6.466977e+02   2.310443e+00   7.666082e+00   2.351869e-02   0.000000e+00 
  6.467557e+02   2.171237e+00   7.553528e+00   2.261659e-02   0.000000e+00 
  6.470587e+02   1.616534e+00   6.777158e+00   1.866794e-02   0.000000e+00 
  6.473617e+02   1.329096e+00   5.685812e+00   1.617371e-02   0.000000e+00 
  6.476647e+02   1.273606e+00   4.410935e+00   1.505788e-02   0.000000e+00 
  6.476647e+02   1.273606e+00   4.410935e+00   1.505788e-02   0.000000e+00 
  6.479677e+02   1.443243e+00   3.106080e+00   1.528641e-02   0.000000e+00 
  6.482707e+02   1.858853e+00   1.928408e+00   1.686628e-02   0.000000e+00 
  6.485737e+02   2.571504e+00   1.019764e+00   1.984564e-02   0.000000e+00 
  6.485737e+02   2.571504e+00   1.019764e+00   1.984564e-02   0.000000e+00 
  6.486432e+02   2.780860e+00   8.630345e-01   2.069575e-02   0.000000e+00 
  6.487932e+02   3.272942e+00   6.044574e-01   2.253052e-02   0.000000e+00 
  6.488547e+02   3.490591e+00   5.299218e-01   2.328277e-02   0.000000e+00 
  6.491047e+02   3.490589e+00   5.296672e-01   2.327063e-02   0.000000e+00 
  6.491047e+02   3.490589e+00   5.296672e-01   2.327063e-02   0.000000e+00 
  6.491047e+02   3.490589e+00   5.296672e-01   2.327063e-02   0.000000e+00 
  6.491722e+02   3.252200e+00   6.123009e-01   2.243857e-02   0.000000e+00 
  6.491722e+02   3.252200e+00   6.123009e-01   2.243857e-02   0.000000e+00 
  6.493857e+02   2.571499e+00   1.018805e+00   1.980680e-02   0.000000e+00 
  6.496887e+02   1.858846e+00   1.926553e+00   1.679790e-02   0.000000e+00 
  6.499917e+02   1.443234e+00   3.103301e+00   1.518641e-02   0.000000e+00 
  6.502947e+02   1.273596e+00   4.407320e+00   1.492321e-02   0.000000e+00 
  6.502947e+02   1.273596e+00   4.407320e+00   1.492321e-02   0.000000e+00 
  6.505977e+02   1.329087e+00   5.681546e+00   1.600027e-02   0.000000e+00 
  6.509007e+02   1.616524e+00   6.772507e+00   1.845043e-02   0.000000e+00 
  6.512037e+02   2.171228e+00   7.548804e+00   2.234839e-02   0.000000e+00 
  6.512037e+02   2.171228e+00   7.548804e+00   2.234839e-02   0.000000e+00 
  6.512617e+02   2.310435e+00   7.661375e+00   2.324006e-02   0.000000e+00 
  6.513717e+02   2.733619e+00   7.459973e+00   2.558563e-02   0.000000e+00 
  6.514467e+02   3.153330e+00   7.050249e+00   2.764569e-02   0.000000e+00 
  6.514467e+02   3.153330e+00   7.050249e+00   2.764569e-02   0.000000e+00 
  6.514467e+02   3.153330e+00   7.050249e+00   2.764569e-02   0.000000e+00 
  6.516937e+02   4.774489e+00   5.793665e+00   3.443015e-02   0.000000e+00 
  6.517859e+02   5.473580e+00   5.361089e+00   3.696266e-02   0.000000e+00 
  6.517859e+02   5.473580e+00   5.361089e+00   3.696266e-02   0.000000e+00 
  6.518737e+02   6.186781e+00   4.967592e+00   3.937430e-02   0.000000e+00 
  6.520237e+02   7.512384e+00   4.336938e+00   4.349442e-02   0.000000e+00 
  6.522367e+02   9.626998e+00   3.531603e+00   4.934499e-02   0.000000e+00 
  6.523267e+02   1.060241e+01   3.223130e+00   5.181706e-02   0.000000e+00 
  6.523937e+02   1.136015e+01   3.005759e+00   5.365738e-02   0.000000e+00 
  6.525037e+02   1.200325e+01   2.827171e+00   5.518369e-02   0.000000e+00 
  6.525787e+02   1.200124e+01   2.818660e+00   5.519542e-02   0.000000e+00 
  6.528257e+02   1.200124e+01   2.818901e+00   5.523403e-02   0.000000e+00 
  6.529007e+02   1.200326e+01   2.827559e+00   5.524576e-02   0.000000e+00 
  6.530107e+02   1.136016e+01   3.006391e+00   5.375184e-02   0.000000e+00 
  6.530777e+02   1.060242e+01   3.223939e+00   5.192983e-02   0.000000e+00 
  6.531677e+02   9.627004e+00   3.532666e+00   4.948237e-02   0.000000e+00 
  6.535407e+02   6.103222e+00   5.013809e+00   3.933898e-02   0.000000e+00 
  6.535407e+02   6.103222e+00   5.013809e+00   3.933898e-02   0.000000e+00 
  6.535407e+02   6.103222e+00   5.013809e+00   3.933898e-02   0.000000e+00 
  6.535407e+02   6.103222e+00   5.013809e+00   3.933898e-02   0.000000e+00 
  6.537107e+02   4.774499e+00   5.796642e+00   3.471599e-02   0.000000e+00 
  6.537107e+02   4.774499e+00   5.796642e+00   3.471599e-02   0.000000e+00 
  6.537107e+02   4.774499e+00   5.796642e+00   3.471599e-02   0.000000e+00 
  6.539577e+02   3.153339e+00   7.054313e+00   2.799906e-02   0.000000e+00 
  6.540327e+02   2.733628e+00   7.464395e+00   2.595950e-02   0.000000e+00 
  6.541427e+02   2.291876e+00   7.724105e+00   2.355867e-02   0.000000e+00 
  6.541897e+02   2.163733e+00   7.681787e+00   2.277713e-02   0.000000e+00 
  6.544607e+02   1.584873e+00   7.238575e+00   1.892584e-02   0.000000e+00 
  6.547317e+02   1.254203e+00   6.434291e+00   1.631694e-02   0.000000e+00 
  6.547317e+02   1.254203e+00   6.434291e+00   1.631694e-02   0.000000e+00 
  6.550027e+02   1.133663e+00   5.359787e+00   1.487588e-02   0.000000e+00 
